,symbol,rate,time
1734,BTCUSDT,0.0001,2021/8/1 00:00
1735,BTCUSDT,0.0001,2021/8/1 08:00
1736,BTCUSDT,0.0001,2021/8/1 16:00
1737,BTCUSDT,0.0001,2021/8/2 00:00
1738,BTCUSDT,0.0001,2021/8/2 08:00
1739,BTCUSDT,0.0001,2021/8/2 16:00
1740,BTCUSDT,0.0001,2021/8/3 00:00
1741,BTCUSDT,0.0001,2021/8/3 08:00
1742,BTCUSDT,0.0001,2021/8/3 16:00
1743,BTCUSDT,0.0001,2021/8/4 00:00
1744,BTCUSDT,0.0001,2021/8/4 08:00
1745,BTCUSDT,0.0001,2021/8/4 16:00
1746,BTCUSDT,0.00001272,2021/8/5 00:00
1747,BTCUSDT,0.0001,2021/8/5 08:00
1748,BTCUSDT,0.0001,2021/8/5 16:00
1749,BTCUSDT,0.0001,2021/8/6 00:00
1750,BTCUSDT,0.0001,2021/8/6 08:00
1751,BTCUSDT,0.0001,2021/8/6 16:00
1752,BTCUSDT,0.0001,2021/8/7 00:00
1753,BTCUSDT,0.0001,2021/8/7 08:00
1754,BTCUSDT,0.0001,2021/8/7 16:00
1755,BTCUSDT,0.0001,2021/8/8 00:00
1756,BTCUSDT,0.0001,2021/8/8 08:00
1757,BTCUSDT,0.0001,2021/8/8 16:00
1758,BTCUSDT,0.0001,2021/8/9 00:00
1759,BTCUSDT,0.0001,2021/8/9 08:00
1760,BTCUSDT,0.0001,2021/8/9 16:00
1761,BTCUSDT,0.0001,2021/8/10 00:00
1762,BTCUSDT,0.0001,2021/8/10 08:00
1763,BTCUSDT,0.0001,2021/8/10 16:00
1764,BTCUSDT,0.0001,2021/8/11 00:00
1765,BTCUSDT,0.0001,2021/8/11 08:00
1766,BTCUSDT,0.0001,2021/8/11 16:00
1767,BTCUSDT,0.0001,2021/8/12 00:00
1768,BTCUSDT,0.0001,2021/8/12 08:00
1769,BTCUSDT,0.0001,2021/8/12 16:00
1770,BTCUSDT,0.0001,2021/8/13 00:00
1771,BTCUSDT,0.0001,2021/8/13 08:00
1772,BTCUSDT,0.0001,2021/8/13 16:00
1773,BTCUSDT,0.0001,2021/8/14 00:00
1774,BTCUSDT,0.0001,2021/8/14 08:00
1775,BTCUSDT,0.0001,2021/8/14 16:00
1776,BTCUSDT,0.0001,2021/8/15 00:00
1777,BTCUSDT,0.0001,2021/8/15 08:00
1778,BTCUSDT,0.0001,2021/8/15 16:00
1779,BTCUSDT,0.0001,2021/8/16 00:00
1780,BTCUSDT,0.0001,2021/8/16 08:00
1781,BTCUSDT,0.0001,2021/8/16 16:00
1782,BTCUSDT,0.00013924,2021/8/17 00:00
1783,BTCUSDT,0.0001,2021/8/17 08:00
1784,BTCUSDT,0.0001,2021/8/17 16:00
1785,BTCUSDT,0.0001,2021/8/18 00:00
1786,BTCUSDT,0.0001,2021/8/18 08:00
1787,BTCUSDT,0.0001,2021/8/18 16:00
1788,BTCUSDT,0.0001,2021/8/19 00:00
1789,BTCUSDT,0.0001,2021/8/19 08:00
1790,BTCUSDT,0.0001,2021/8/19 16:00
1791,BTCUSDT,0.0001,2021/8/20 00:00
1792,BTCUSDT,0.0001,2021/8/20 08:00
1793,BTCUSDT,0.00011483,2021/8/20 16:00
1794,BTCUSDT,0.00014278,2021/8/21 00:00
1795,BTCUSDT,0.0001,2021/8/21 08:00
1796,BTCUSDT,0.00020013,2021/8/21 16:00
1797,BTCUSDT,0.00016694,2021/8/22 00:00
1798,BTCUSDT,0.0001,2021/8/22 08:00
1799,BTCUSDT,0.0001,2021/8/22 16:00
1800,BTCUSDT,0.00014813,2021/8/23 00:00
1801,BTCUSDT,0.0001,2021/8/23 08:00
1802,BTCUSDT,0.0003918,2021/8/23 16:00
1803,BTCUSDT,0.00023983,2021/8/24 00:00
1804,BTCUSDT,0.000293,2021/8/24 08:00
1805,BTCUSDT,0.0001,2021/8/24 16:00
1806,BTCUSDT,0.00041348,2021/8/25 00:00
1807,BTCUSDT,0.00019568,2021/8/25 08:00
1808,BTCUSDT,0.0001,2021/8/25 16:00
1809,BTCUSDT,0.0001,2021/8/26 00:00
1810,BTCUSDT,0.0001,2021/8/26 08:00
1811,BTCUSDT,0.00021865,2021/8/26 16:00
1812,BTCUSDT,0.0001,2021/8/27 00:00
1813,BTCUSDT,0.0001,2021/8/27 08:00
1814,BTCUSDT,0.0001,2021/8/27 16:00
1815,BTCUSDT,0.0001,2021/8/28 00:00
1816,BTCUSDT,0.0001,2021/8/28 08:00
1817,BTCUSDT,0.0003224,2021/8/28 16:00
1818,BTCUSDT,0.00023137,2021/8/29 00:00
1819,BTCUSDT,0.0001,2021/8/29 08:00
1820,BTCUSDT,0.0001,2021/8/29 16:00
1821,BTCUSDT,0.0001,2021/8/30 00:00
1822,BTCUSDT,0.0001,2021/8/30 08:00
1823,BTCUSDT,0.0001,2021/8/30 16:00
1824,BTCUSDT,0.0002255,2021/8/31 00:00
1825,BTCUSDT,0.00036162,2021/8/31 08:00
1826,BTCUSDT,0.00027795,2021/8/31 16:00
1827,BTCUSDT,0.00023354,2021/9/1 00:00
1828,BTCUSDT,0.00044618,2021/9/1 08:00
1829,BTCUSDT,0.00027256,2021/9/1 16:00
1830,BTCUSDT,0.00033967,2021/9/2 00:00
1831,BTCUSDT,0.0004052,2021/9/2 08:00
1832,BTCUSDT,0.0004869,2021/9/2 16:00
1833,BTCUSDT,0.00057405,2021/9/3 00:00
1834,BTCUSDT,0.00047856,2021/9/3 08:00
1835,BTCUSDT,0.00033375,2021/9/3 16:00
1836,BTCUSDT,0.00024375,2021/9/4 00:00
1837,BTCUSDT,0.00043928,2021/9/4 08:00
1838,BTCUSDT,0.00011799,2021/9/4 16:00
1839,BTCUSDT,0.00019219,2021/9/5 00:00
1840,BTCUSDT,0.0001,2021/9/5 08:00
1841,BTCUSDT,0.0001,2021/9/5 16:00
1842,BTCUSDT,0.0001,2021/9/6 00:00
1843,BTCUSDT,0.00026783,2021/9/6 08:00
1844,BTCUSDT,0.0001,2021/9/6 16:00
1845,BTCUSDT,0.0001,2021/9/7 00:00
1846,BTCUSDT,0.0001,2021/9/7 08:00
1847,BTCUSDT,0.0001,2021/9/7 16:00
1848,BTCUSDT,0.00022977,2021/9/8 00:00
1849,BTCUSDT,0.0001,2021/9/8 08:00
1850,BTCUSDT,0.0001,2021/9/8 16:00
1851,BTCUSDT,0.0001,2021/9/9 00:00
1852,BTCUSDT,0.0001,2021/9/9 08:00
1853,BTCUSDT,0.0001,2021/9/9 16:00
1854,BTCUSDT,0.0001,2021/9/10 00:00
1855,BTCUSDT,0.0001,2021/9/10 08:00
1856,BTCUSDT,0.0001,2021/9/10 16:00
1857,BTCUSDT,0.00011115,2021/9/11 00:00
1858,BTCUSDT,0.0001,2021/9/11 08:00
1859,BTCUSDT,0.0001,2021/9/11 16:00
1860,BTCUSDT,0.0001,2021/9/12 00:00
1861,BTCUSDT,0.0001,2021/9/12 08:00
1862,BTCUSDT,0.0001,2021/9/12 16:00
1863,BTCUSDT,0.0001,2021/9/13 00:00
1864,BTCUSDT,0.0001,2021/9/13 08:00
1865,BTCUSDT,0.0001,2021/9/13 16:00
1866,BTCUSDT,0.0001,2021/9/14 00:00
1867,BTCUSDT,0.0001,2021/9/14 08:00
1868,BTCUSDT,0.0001,2021/9/14 16:00
1869,BTCUSDT,0.0001,2021/9/15 00:00
1870,BTCUSDT,0.0001,2021/9/15 08:00
1871,BTCUSDT,0.0001,2021/9/15 16:00
1872,BTCUSDT,0.0001,2021/9/16 00:00
1873,BTCUSDT,0.0001,2021/9/16 08:00
1874,BTCUSDT,0.0001,2021/9/16 16:00
1875,BTCUSDT,0.0001,2021/9/17 00:00
1876,BTCUSDT,0.0001,2021/9/17 08:00
1877,BTCUSDT,0.0001,2021/9/17 16:00
1878,BTCUSDT,0.0001,2021/9/18 00:00
1879,BTCUSDT,0.0001,2021/9/18 08:00
1880,BTCUSDT,0.0001,2021/9/18 16:00
1881,BTCUSDT,0.0001,2021/9/19 00:00
1882,BTCUSDT,0.0001,2021/9/19 08:00
1883,BTCUSDT,0.0001,2021/9/19 16:00
1884,BTCUSDT,0.0001,2021/9/20 00:00
1885,BTCUSDT,0.0001,2021/9/20 08:00
1886,BTCUSDT,0.0001,2021/9/20 16:00
1887,BTCUSDT,0.0001,2021/9/21 00:00
1888,BTCUSDT,0.0001,2021/9/21 08:00
1889,BTCUSDT,0.0001,2021/9/21 16:00
1890,BTCUSDT,0.0001,2021/9/22 00:00
1891,BTCUSDT,0.0001,2021/9/22 08:00
1892,BTCUSDT,0.0001,2021/9/22 16:00
1893,BTCUSDT,0.0001,2021/9/23 00:00
1894,BTCUSDT,0.00004744,2021/9/23 08:00
1895,BTCUSDT,0.00007835,2021/9/23 16:00
1896,BTCUSDT,0.0001,2021/9/24 00:00
1897,BTCUSDT,-0.00007856,2021/9/24 08:00
1898,BTCUSDT,-0.00008536,2021/9/24 16:00
1899,BTCUSDT,0.00003978,2021/9/25 00:00
1900,BTCUSDT,0.0001,2021/9/25 08:00
1901,BTCUSDT,0.00005629,2021/9/25 16:00
1902,BTCUSDT,0.0001,2021/9/26 00:00
1903,BTCUSDT,0.00002457,2021/9/26 08:00
1904,BTCUSDT,0.0001,2021/9/26 16:00
1905,BTCUSDT,-0.00001686,2021/9/27 00:00
1906,BTCUSDT,0.0001,2021/9/27 08:00
1907,BTCUSDT,0.0001,2021/9/27 16:00
1908,BTCUSDT,0.0001,2021/9/28 00:00
1909,BTCUSDT,0.00002549,2021/9/28 08:00
1910,BTCUSDT,0.00003318,2021/9/28 16:00
1911,BTCUSDT,0.00009756,2021/9/29 00:00
1912,BTCUSDT,0.00004448,2021/9/29 08:00
1913,BTCUSDT,0.00003757,2021/9/29 16:00
1914,BTCUSDT,0.00005661,2021/9/30 00:00
1915,BTCUSDT,0.0001,2021/9/30 08:00
1916,BTCUSDT,0.0001,2021/9/30 16:00
1917,BTCUSDT,0.00009235,2021/10/1 00:00
1918,BTCUSDT,0.00002202,2021/10/1 08:00
1919,BTCUSDT,-0.00002693,2021/10/1 16:00
1920,BTCUSDT,0.0001,2021/10/2 00:00
1921,BTCUSDT,0.00005277,2021/10/2 08:00
1922,BTCUSDT,0.00003519,2021/10/2 16:00
1923,BTCUSDT,0.00005938,2021/10/3 00:00
1924,BTCUSDT,0.0001,2021/10/3 08:00
1925,BTCUSDT,0.0001,2021/10/3 16:00
1926,BTCUSDT,0.0001,2021/10/4 00:00
1927,BTCUSDT,0.0001,2021/10/4 08:00
1928,BTCUSDT,0.0001,2021/10/4 16:00
1929,BTCUSDT,0.0001,2021/10/5 00:00
1930,BTCUSDT,0.0001,2021/10/5 08:00
1931,BTCUSDT,-0.00002427,2021/10/5 16:00
1932,BTCUSDT,0.00000161,2021/10/6 00:00
1933,BTCUSDT,0.0001,2021/10/6 08:00
1934,BTCUSDT,0.0001,2021/10/6 16:00
1935,BTCUSDT,0.0001,2021/10/7 00:00
1936,BTCUSDT,0.0001,2021/10/7 08:00
1937,BTCUSDT,0.0002918,2021/10/7 16:00
1938,BTCUSDT,0.00032669,2021/10/8 00:00
1939,BTCUSDT,0.00033379,2021/10/8 08:00
1940,BTCUSDT,0.00023355,2021/10/8 16:00
1941,BTCUSDT,0.00013417,2021/10/9 00:00
1942,BTCUSDT,0.0001,2021/10/9 08:00
1943,BTCUSDT,0.0001,2021/10/9 16:00
1944,BTCUSDT,0.00015717,2021/10/10 00:00
1945,BTCUSDT,0.0001,2021/10/10 08:00
1946,BTCUSDT,0.00020906,2021/10/10 16:00
1947,BTCUSDT,0.0001,2021/10/11 00:00
1948,BTCUSDT,0.0001,2021/10/11 08:00
1949,BTCUSDT,0.0001,2021/10/11 16:00
1950,BTCUSDT,0.0001,2021/10/12 00:00
1951,BTCUSDT,0.0001,2021/10/12 08:00
1952,BTCUSDT,0.0001,2021/10/12 16:00
1953,BTCUSDT,0.0001,2021/10/13 00:00
1954,BTCUSDT,0.0001,2021/10/13 08:00
1955,BTCUSDT,0.0001,2021/10/13 16:00
1956,BTCUSDT,0.0001,2021/10/14 00:00
1957,BTCUSDT,0.0001,2021/10/14 08:00
1958,BTCUSDT,0.00022797,2021/10/14 16:00
1959,BTCUSDT,0.00017282,2021/10/15 00:00
1960,BTCUSDT,0.0001,2021/10/15 08:00
1961,BTCUSDT,0.00036685,2021/10/15 16:00
1962,BTCUSDT,0.0001,2021/10/16 00:00
1963,BTCUSDT,0.00048084,2021/10/16 08:00
1964,BTCUSDT,0.00027876,2021/10/16 16:00
1965,BTCUSDT,0.00043303,2021/10/17 00:00
1966,BTCUSDT,0.00031281,2021/10/17 08:00
1967,BTCUSDT,0.00040131,2021/10/17 16:00
1968,BTCUSDT,0.0004425,2021/10/18 00:00
1969,BTCUSDT,0.00038415,2021/10/18 08:00
1970,BTCUSDT,0.00022227,2021/10/18 16:00
1971,BTCUSDT,0.0001,2021/10/19 00:00
1972,BTCUSDT,0.0001,2021/10/19 08:00
1973,BTCUSDT,0.00014974,2021/10/19 16:00
1974,BTCUSDT,0.0001,2021/10/20 00:00
1975,BTCUSDT,0.0001,2021/10/20 08:00
1976,BTCUSDT,0.0001,2021/10/20 16:00
1977,BTCUSDT,0.00063237,2021/10/21 00:00
1978,BTCUSDT,0.00068927,2021/10/21 08:00
1979,BTCUSDT,0.00057124,2021/10/21 16:00
1980,BTCUSDT,0.00062183,2021/10/22 00:00
1981,BTCUSDT,0.00033487,2021/10/22 08:00
1982,BTCUSDT,0.00024509,2021/10/22 16:00
1983,BTCUSDT,0.00033222,2021/10/23 00:00
1984,BTCUSDT,0.00026183,2021/10/23 08:00
1985,BTCUSDT,0.00014854,2021/10/23 16:00
1986,BTCUSDT,0.0001739,2021/10/24 00:00
1987,BTCUSDT,0.00030335,2021/10/24 08:00
1988,BTCUSDT,0.00037238,2021/10/24 16:00
1989,BTCUSDT,0.00032862,2021/10/25 00:00
1990,BTCUSDT,0.00048777,2021/10/25 08:00
1991,BTCUSDT,0.00020028,2021/10/25 16:00
1992,BTCUSDT,0.00017861,2021/10/26 00:00
1993,BTCUSDT,0.00040992,2021/10/26 08:00
1994,BTCUSDT,0.00060638,2021/10/26 16:00
1995,BTCUSDT,0.00055995,2021/10/27 00:00
1996,BTCUSDT,0.00033175,2021/10/27 08:00
1997,BTCUSDT,0.00030309,2021/10/27 16:00
1998,BTCUSDT,0.00023017,2021/10/28 00:00
1999,BTCUSDT,0.00015574,2021/10/28 08:00
2000,BTCUSDT,0.0001,2021/10/28 16:00
2001,BTCUSDT,0.00013782,2021/10/29 00:00
2002,BTCUSDT,0.0002352,2021/10/29 08:00
2003,BTCUSDT,0.00024122,2021/10/29 16:00
2004,BTCUSDT,0.00017968,2021/10/30 00:00
2005,BTCUSDT,0.00016972,2021/10/30 08:00
2006,BTCUSDT,0.00038483,2021/10/30 16:00
2007,BTCUSDT,0.00023181,2021/10/31 00:00
2008,BTCUSDT,0.00019088,2021/10/31 08:00
2009,BTCUSDT,0.00048915,2021/10/31 16:00
2010,BTCUSDT,0.00043874,2021/11/1 00:00
2011,BTCUSDT,0.00032554,2021/11/1 08:00
2012,BTCUSDT,0.00031437,2021/11/1 16:00
2013,BTCUSDT,0.00056812,2021/11/2 00:00
2014,BTCUSDT,0.00015524,2021/11/2 08:00
2015,BTCUSDT,0.00033216,2021/11/2 16:00
2016,BTCUSDT,0.00047797,2021/11/3 00:00
2017,BTCUSDT,0.0008207,2021/11/3 08:00
2018,BTCUSDT,0.00043965,2021/11/3 16:00
2019,BTCUSDT,0.00031399,2021/11/4 00:00
2020,BTCUSDT,0.00045987,2021/11/4 08:00
2021,BTCUSDT,0.0005075,2021/11/4 16:00
2022,BTCUSDT,0.00046368,2021/11/5 00:00
2023,BTCUSDT,0.00018372,2021/11/5 08:00
2024,BTCUSDT,0.00018568,2021/11/5 16:00
2025,BTCUSDT,0.00041167,2021/11/6 00:00
2026,BTCUSDT,0.00053155,2021/11/6 08:00
2027,BTCUSDT,0.00045326,2021/11/6 16:00
2028,BTCUSDT,0.00037687,2021/11/7 00:00
2029,BTCUSDT,0.00017244,2021/11/7 08:00
2030,BTCUSDT,0.00036277,2021/11/7 16:00
2031,BTCUSDT,0.00037438,2021/11/8 00:00
2032,BTCUSDT,0.00025861,2021/11/8 08:00
2033,BTCUSDT,0.00049328,2021/11/8 16:00
2034,BTCUSDT,0.0004876,2021/11/9 00:00
2035,BTCUSDT,0.00038683,2021/11/9 08:00
2036,BTCUSDT,0.00039251,2021/11/9 16:00
2037,BTCUSDT,0.00067839,2021/11/10 00:00
2038,BTCUSDT,0.00037679,2021/11/10 08:00
2039,BTCUSDT,0.00068212,2021/11/10 16:00
2040,BTCUSDT,0.00057535,2021/11/11 00:00
2041,BTCUSDT,0.00023211,2021/11/11 08:00
2042,BTCUSDT,0.0001,2021/11/11 16:00
2043,BTCUSDT,0.00021812,2021/11/12 00:00
2044,BTCUSDT,0.00018008,2021/11/12 08:00
2045,BTCUSDT,0.00035543,2021/11/12 16:00
2046,BTCUSDT,0.00036867,2021/11/13 00:00
2047,BTCUSDT,0.00015442,2021/11/13 08:00
2048,BTCUSDT,0.00031732,2021/11/13 16:00
2049,BTCUSDT,0.00021842,2021/11/14 00:00
2050,BTCUSDT,0.00013962,2021/11/14 08:00
2051,BTCUSDT,0.0001,2021/11/14 16:00
2052,BTCUSDT,0.00013059,2021/11/15 00:00
2053,BTCUSDT,0.00016126,2021/11/15 08:00
2054,BTCUSDT,0.00020745,2021/11/15 16:00
2055,BTCUSDT,0.00040989,2021/11/16 00:00
2056,BTCUSDT,0.00035998,2021/11/16 08:00
2057,BTCUSDT,0.0001,2021/11/16 16:00
2058,BTCUSDT,0.0001,2021/11/17 00:00
2059,BTCUSDT,0.0001,2021/11/17 08:00
2060,BTCUSDT,0.00013155,2021/11/17 16:00
2061,BTCUSDT,0.0001,2021/11/18 00:00
2062,BTCUSDT,0.0001,2021/11/18 08:00
2063,BTCUSDT,0.0001,2021/11/18 16:00
2064,BTCUSDT,0.00011235,2021/11/19 00:00
2065,BTCUSDT,0.0001,2021/11/19 08:00
2066,BTCUSDT,0.0001,2021/11/19 16:00
2067,BTCUSDT,0.0001,2021/11/20 00:00
2068,BTCUSDT,0.0001,2021/11/20 08:00
2069,BTCUSDT,0.0001,2021/11/20 16:00
2070,BTCUSDT,0.0001,2021/11/21 00:00
2071,BTCUSDT,0.0001,2021/11/21 08:00
2072,BTCUSDT,0.0001,2021/11/21 16:00
2073,BTCUSDT,0.0001,2021/11/22 00:00
2074,BTCUSDT,0.0001,2021/11/22 08:00
2075,BTCUSDT,0.0001,2021/11/22 16:00
2076,BTCUSDT,0.0001,2021/11/23 00:00
2077,BTCUSDT,0.0001,2021/11/23 08:00
2078,BTCUSDT,0.00012897,2021/11/23 16:00
2079,BTCUSDT,0.0001,2021/11/24 00:00
2080,BTCUSDT,0.0001,2021/11/24 08:00
2081,BTCUSDT,0.0001,2021/11/24 16:00
2082,BTCUSDT,0.0001201,2021/11/25 00:00
2083,BTCUSDT,0.00014549,2021/11/25 08:00
2084,BTCUSDT,0.00016775,2021/11/25 16:00
2085,BTCUSDT,0.00011888,2021/11/26 00:00
2086,BTCUSDT,0.00013863,2021/11/26 08:00
2087,BTCUSDT,0.00033741,2021/11/26 16:00
2088,BTCUSDT,0.0001,2021/11/27 00:00
2089,BTCUSDT,0.00010824,2021/11/27 08:00
2090,BTCUSDT,0.0001,2021/11/27 16:00
2091,BTCUSDT,0.0001,2021/11/28 00:00
2092,BTCUSDT,0.0001,2021/11/28 08:00
2093,BTCUSDT,0.0001,2021/11/28 16:00
2094,BTCUSDT,0.0001,2021/11/29 00:00
2095,BTCUSDT,0.0001,2021/11/29 08:00
2096,BTCUSDT,0.0001,2021/11/29 16:00
2097,BTCUSDT,0.00020774,2021/11/30 00:00
2098,BTCUSDT,0.0002781,2021/11/30 08:00
2099,BTCUSDT,0.0001,2021/11/30 16:00
2100,BTCUSDT,0.0001,2021/12/1 00:00
2101,BTCUSDT,0.00012689,2021/12/1 08:00
2102,BTCUSDT,0.00029146,2021/12/1 16:00
2103,BTCUSDT,0.0001,2021/12/2 00:00
2104,BTCUSDT,0.00015951,2021/12/2 08:00
2105,BTCUSDT,0.0001,2021/12/2 16:00
2106,BTCUSDT,0.0001,2021/12/3 00:00
2107,BTCUSDT,0.0001,2021/12/3 08:00
2108,BTCUSDT,0.00011686,2021/12/3 16:00
2109,BTCUSDT,0.00027198,2021/12/4 00:00
2110,BTCUSDT,0.0001,2021/12/4 08:00
2111,BTCUSDT,0.00006285,2021/12/4 16:00
2112,BTCUSDT,0.00002893,2021/12/5 00:00
2113,BTCUSDT,0.00008272,2021/12/5 08:00
2114,BTCUSDT,0.00009001,2021/12/5 16:00
2115,BTCUSDT,0.0001,2021/12/6 00:00
2116,BTCUSDT,0.0001,2021/12/6 08:00
2117,BTCUSDT,0.0001,2021/12/6 16:00
2118,BTCUSDT,0.0001,2021/12/7 00:00
2119,BTCUSDT,0.0001,2021/12/7 08:00
2120,BTCUSDT,0.00003977,2021/12/7 16:00
2121,BTCUSDT,0.0001,2021/12/8 00:00
2122,BTCUSDT,0.0001,2021/12/8 08:00
2123,BTCUSDT,0.0001,2021/12/8 16:00
2124,BTCUSDT,0.0001,2021/12/9 00:00
2125,BTCUSDT,0.0001,2021/12/9 08:00
2126,BTCUSDT,0.0001,2021/12/9 16:00
2127,BTCUSDT,0.0001,2021/12/10 00:00
2128,BTCUSDT,0.0001,2021/12/10 08:00
2129,BTCUSDT,0.0001,2021/12/10 16:00
2130,BTCUSDT,0.0001,2021/12/11 00:00
2131,BTCUSDT,0.0001,2021/12/11 08:00
2132,BTCUSDT,0.0001,2021/12/11 16:00
2133,BTCUSDT,0.0001,2021/12/12 00:00
2134,BTCUSDT,0.0001,2021/12/12 08:00
2135,BTCUSDT,0.0001,2021/12/12 16:00
2136,BTCUSDT,0.0001,2021/12/13 00:00
2137,BTCUSDT,0.0001,2021/12/13 08:00
2138,BTCUSDT,0.0001,2021/12/13 16:00
2139,BTCUSDT,0.0001,2021/12/14 00:00
2140,BTCUSDT,-0.00000493,2021/12/14 08:00
2141,BTCUSDT,0.0001,2021/12/14 16:00
2142,BTCUSDT,0.00008838,2021/12/15 00:00
2143,BTCUSDT,0.0001,2021/12/15 08:00
2144,BTCUSDT,0.0001,2021/12/15 16:00
2145,BTCUSDT,0.0001,2021/12/16 00:00
2146,BTCUSDT,0.0001,2021/12/16 08:00
2147,BTCUSDT,0.0001,2021/12/16 16:00
2148,BTCUSDT,0.0001,2021/12/17 00:00
2149,BTCUSDT,0.0001,2021/12/17 08:00
2150,BTCUSDT,0.0001,2021/12/17 16:00
2151,BTCUSDT,0.00004678,2021/12/18 00:00
2152,BTCUSDT,0.00009119,2021/12/18 08:00
2153,BTCUSDT,0.00009221,2021/12/18 16:00
2154,BTCUSDT,0.00008402,2021/12/19 00:00
2155,BTCUSDT,0.0000708,2021/12/19 08:00
2156,BTCUSDT,0.0001,2021/12/19 16:00
2157,BTCUSDT,0.0001,2021/12/20 00:00
2158,BTCUSDT,0.0001,2021/12/20 08:00
2159,BTCUSDT,0.0001,2021/12/20 16:00
2160,BTCUSDT,0.0001,2021/12/21 00:00
2161,BTCUSDT,0.00009184,2021/12/21 08:00
2162,BTCUSDT,0.0001,2021/12/21 16:00
2163,BTCUSDT,0.0001,2021/12/22 00:00
2164,BTCUSDT,0.0001,2021/12/22 08:00
2165,BTCUSDT,0.0001,2021/12/22 16:00
2166,BTCUSDT,0.0001,2021/12/23 00:00
2167,BTCUSDT,0.0000972,2021/12/23 08:00
2168,BTCUSDT,0.0001,2021/12/23 16:00
2169,BTCUSDT,0.00004018,2021/12/24 00:00
2170,BTCUSDT,0.0001,2021/12/24 08:00
2171,BTCUSDT,0.0001,2021/12/24 16:00
2172,BTCUSDT,0.0001,2021/12/25 00:00
2173,BTCUSDT,0.0001,2021/12/25 08:00
2174,BTCUSDT,0.0001,2021/12/25 16:00
2175,BTCUSDT,0.0001,2021/12/26 00:00
2176,BTCUSDT,0.0001,2021/12/26 08:00
2177,BTCUSDT,0.0001,2021/12/26 16:00
2178,BTCUSDT,0.0001,2021/12/27 00:00
2179,BTCUSDT,0.0001,2021/12/27 08:00
2180,BTCUSDT,0.0001,2021/12/27 16:00
2181,BTCUSDT,0.0001,2021/12/28 00:00
2182,BTCUSDT,0.0001,2021/12/28 08:00
2183,BTCUSDT,0.0001,2021/12/28 16:00
2184,BTCUSDT,0.0001,2021/12/29 00:00
2185,BTCUSDT,0.0001,2021/12/29 08:00
2186,BTCUSDT,0.0001,2021/12/29 16:00
2187,BTCUSDT,0.0001,2021/12/30 00:00
2188,BTCUSDT,0.0001,2021/12/30 08:00
2189,BTCUSDT,0.0001,2021/12/30 16:00
2190,BTCUSDT,0.0001,2021/12/31 00:00
2191,BTCUSDT,-0.00003102,2021/12/31 08:00
2192,BTCUSDT,0.0001,2021/12/31 16:00
2193,BTCUSDT,0.0001,2022/1/1 00:00
2194,BTCUSDT,0.0001,2022/1/1 08:00
2195,BTCUSDT,0.0001,2022/1/1 16:00
2196,BTCUSDT,0.0001,2022/1/2 00:00
2197,BTCUSDT,0.0001,2022/1/2 08:00
2198,BTCUSDT,0.0001,2022/1/2 16:00
2199,BTCUSDT,0.0001,2022/1/3 00:00
2200,BTCUSDT,0.0001,2022/1/3 08:00
2201,BTCUSDT,0.0001,2022/1/3 16:00
2202,BTCUSDT,0.0001,2022/1/4 00:00
2203,BTCUSDT,0.0001,2022/1/4 08:00
2204,BTCUSDT,0.0001,2022/1/4 16:00
2205,BTCUSDT,0.0001,2022/1/5 00:00
2206,BTCUSDT,0.0001,2022/1/5 08:00
2207,BTCUSDT,0.0001,2022/1/5 16:00
2208,BTCUSDT,0.0001,2022/1/6 00:00
2209,BTCUSDT,0.0001,2022/1/6 08:00
2210,BTCUSDT,0.0001,2022/1/6 16:00
2211,BTCUSDT,0.0001,2022/1/7 00:00
2212,BTCUSDT,0.0001,2022/1/7 08:00
2213,BTCUSDT,0.0001,2022/1/7 16:00
2214,BTCUSDT,0.0001,2022/1/8 00:00
2215,BTCUSDT,0.0001,2022/1/8 08:00
2216,BTCUSDT,0.0001,2022/1/8 16:00
2217,BTCUSDT,0.0001,2022/1/9 00:00
2218,BTCUSDT,0.0001,2022/1/9 08:00
2219,BTCUSDT,0.0001,2022/1/9 16:00
2220,BTCUSDT,0.0001,2022/1/10 00:00
2221,BTCUSDT,0.0001,2022/1/10 08:00
2222,BTCUSDT,0.00004522,2022/1/10 16:00
2223,BTCUSDT,0.0001,2022/1/11 00:00
2224,BTCUSDT,0.0001,2022/1/11 08:00
2225,BTCUSDT,0.00007394,2022/1/11 16:00
2226,BTCUSDT,0.0001,2022/1/12 00:00
2227,BTCUSDT,-0.00004772,2022/1/12 08:00
2228,BTCUSDT,0.00009625,2022/1/12 16:00
2229,BTCUSDT,-0.00005342,2022/1/13 00:00
2230,BTCUSDT,-0.00007506,2022/1/13 08:00
2231,BTCUSDT,0.0001,2022/1/13 16:00
2232,BTCUSDT,-0.00006081,2022/1/14 00:00
2233,BTCUSDT,0.00000592,2022/1/14 08:00
2234,BTCUSDT,-0.0000917,2022/1/14 16:00
2235,BTCUSDT,-0.00006655,2022/1/15 00:00
2236,BTCUSDT,0.00002282,2022/1/15 08:00
2237,BTCUSDT,0.0001,2022/1/15 16:00
2238,BTCUSDT,0.00002661,2022/1/16 00:00
2239,BTCUSDT,0.0000907,2022/1/16 08:00
2240,BTCUSDT,-0.0000233,2022/1/16 16:00
2241,BTCUSDT,0.0000362,2022/1/17 00:00
2242,BTCUSDT,0.00001751,2022/1/17 08:00
2243,BTCUSDT,0.00006647,2022/1/17 16:00
