,symbol,rate,time
0,BNBUSDT,0.00000000,2020-02-10 16:00:00
1,BNBUSDT,0.00304635,2020-02-11 00:00:00
2,BNBUSDT,0.00161571,2020-02-11 08:00:00
3,BNBUSDT,0.00261274,2020-02-11 16:00:00
4,BNBUSDT,0.00155591,2020-02-12 00:00:00
5,BNBUSDT,0.00326618,2020-02-12 08:00:00
6,BNBUSDT,0.00222329,2020-02-12 16:00:00
7,BNBUSDT,0.00123233,2020-02-13 00:00:00
8,BNBUSDT,0.00066404,2020-02-13 08:00:00
9,BNBUSDT,0.00339783,2020-02-13 16:00:00
10,BNBUSDT,0.00051288,2020-02-14 00:00:00
11,BNBUSDT,0.00000000,2020-02-14 08:00:00
12,BNBUSDT,0.00083110,2020-02-14 16:00:00
13,BNBUSDT,0.00045706,2020-02-15 00:00:00
14,BNBUSDT,0.00205219,2020-02-15 08:00:00
15,BNBUSDT,0.00121877,2020-02-15 16:00:00
16,BNBUSDT,0.00231415,2020-02-16 00:00:00
17,BNBUSDT,0.00000000,2020-02-16 08:00:00
18,BNBUSDT,0.00000000,2020-02-16 16:00:00
19,BNBUSDT,0.00000000,2020-02-17 00:00:00
20,BNBUSDT,0.00000000,2020-02-17 08:00:00
21,BNBUSDT,0.00030250,2020-02-17 16:00:00
22,BNBUSDT,0.00110646,2020-02-18 00:00:00
23,BNBUSDT,0.00007369,2020-02-18 08:00:00
24,BNBUSDT,0.00000000,2020-02-18 16:00:00
25,BNBUSDT,0.00017557,2020-02-19 00:00:00
26,BNBUSDT,0.00002421,2020-02-19 08:00:00
27,BNBUSDT,0.00137686,2020-02-19 16:00:00
28,BNBUSDT,0.00000000,2020-02-20 00:00:00
29,BNBUSDT,0.00046778,2020-02-20 08:00:00
30,BNBUSDT,0.00072738,2020-02-20 16:00:00
31,BNBUSDT,0.00020171,2020-02-21 00:00:00
32,BNBUSDT,0.00000000,2020-02-21 08:00:00
33,BNBUSDT,0.00024140,2020-02-21 16:00:00
34,BNBUSDT,0.00042486,2020-02-22 00:00:00
35,BNBUSDT,0.00064889,2020-02-22 08:00:00
36,BNBUSDT,0.00049596,2020-02-22 16:00:00
37,BNBUSDT,0.00052603,2020-02-23 00:00:00
38,BNBUSDT,0.00075795,2020-02-23 08:00:00
39,BNBUSDT,0.00081155,2020-02-23 16:00:00
40,BNBUSDT,0.00020372,2020-02-24 00:00:00
41,BNBUSDT,0.00043004,2020-02-24 08:00:00
42,BNBUSDT,0.00015968,2020-02-24 16:00:00
43,BNBUSDT,0.00043662,2020-02-25 00:00:00
44,BNBUSDT,0.00012455,2020-02-25 08:00:00
45,BNBUSDT,0.00030493,2020-02-25 16:00:00
46,BNBUSDT,0.00031773,2020-02-26 00:00:00
47,BNBUSDT,0.00015623,2020-02-26 08:00:00
48,BNBUSDT,0.00018209,2020-02-26 16:00:00
49,BNBUSDT,0.00000000,2020-02-27 00:00:00
50,BNBUSDT,0.00000000,2020-02-27 08:00:00
51,BNBUSDT,0.00000000,2020-02-27 16:00:00
52,BNBUSDT,0.00000000,2020-02-28 00:00:00
53,BNBUSDT,0.00000000,2020-02-28 08:00:00
54,BNBUSDT,0.00000000,2020-02-28 16:00:00
55,BNBUSDT,0.00000000,2020-02-29 00:00:00
56,BNBUSDT,0.00000000,2020-02-29 08:00:00
57,BNBUSDT,0.00000000,2020-02-29 16:00:00
58,BNBUSDT,0.00028972,2020-03-01 00:00:00
59,BNBUSDT,0.00019026,2020-03-01 08:00:00
60,BNBUSDT,0.00031743,2020-03-01 16:00:00
61,BNBUSDT,0.00038074,2020-03-02 00:00:00
62,BNBUSDT,0.00000000,2020-03-02 08:00:00
63,BNBUSDT,0.00000000,2020-03-02 16:00:00
64,BNBUSDT,0.00000000,2020-03-03 00:00:00
65,BNBUSDT,-0.00001823,2020-03-03 08:00:00
66,BNBUSDT,-0.00020427,2020-03-03 16:00:00
67,BNBUSDT,0.00000000,2020-03-04 00:00:00
68,BNBUSDT,0.00000000,2020-03-04 08:00:00
69,BNBUSDT,0.00000000,2020-03-04 16:00:00
70,BNBUSDT,-0.00063660,2020-03-05 00:00:00
71,BNBUSDT,0.00000000,2020-03-05 08:00:00
72,BNBUSDT,0.00016672,2020-03-05 16:00:00
73,BNBUSDT,0.00003555,2020-03-06 00:00:00
74,BNBUSDT,0.00072615,2020-03-06 08:00:00
75,BNBUSDT,0.00006931,2020-03-06 16:00:00
76,BNBUSDT,0.00018643,2020-03-07 00:00:00
77,BNBUSDT,0.00000000,2020-03-07 08:00:00
78,BNBUSDT,0.00099038,2020-03-07 16:00:00
79,BNBUSDT,0.00076374,2020-03-08 00:00:00
80,BNBUSDT,0.00084351,2020-03-08 08:00:00
81,BNBUSDT,0.00050183,2020-03-08 16:00:00
82,BNBUSDT,0.00066063,2020-03-09 00:00:00
83,BNBUSDT,0.00076211,2020-03-09 08:00:00
84,BNBUSDT,0.00000000,2020-03-09 16:00:00
85,BNBUSDT,0.00000000,2020-03-10 00:00:00
86,BNBUSDT,0.00000000,2020-03-10 08:00:00
87,BNBUSDT,0.00000000,2020-03-10 16:00:00
88,BNBUSDT,0.00000000,2020-03-11 00:00:00
89,BNBUSDT,0.00000000,2020-03-11 08:00:00
90,BNBUSDT,0.00000000,2020-03-11 16:00:00
91,BNBUSDT,0.00000000,2020-03-12 00:00:00
92,BNBUSDT,0.00000000,2020-03-12 08:00:00
93,BNBUSDT,0.00000000,2020-03-12 16:00:00
94,BNBUSDT,-0.00042140,2020-03-13 00:00:00
95,BNBUSDT,0.00001447,2020-03-13 08:00:00
96,BNBUSDT,-0.00584369,2020-03-13 16:00:00
97,BNBUSDT,-0.00142512,2020-03-14 00:00:00
98,BNBUSDT,-0.00003866,2020-03-14 08:00:00
99,BNBUSDT,0.00138786,2020-03-14 16:00:00
100,BNBUSDT,0.00061685,2020-03-15 00:00:00
101,BNBUSDT,0.00031569,2020-03-15 08:00:00
102,BNBUSDT,0.00000000,2020-03-15 16:00:00
103,BNBUSDT,0.00049659,2020-03-16 00:00:00
104,BNBUSDT,0.00000000,2020-03-16 08:00:00
105,BNBUSDT,0.00000000,2020-03-16 16:00:00
106,BNBUSDT,-0.00025194,2020-03-17 00:00:00
107,BNBUSDT,0.00000000,2020-03-17 08:00:00
108,BNBUSDT,0.00006145,2020-03-17 16:00:00
109,BNBUSDT,0.00000000,2020-03-18 00:00:00
110,BNBUSDT,0.00000000,2020-03-18 08:00:00
111,BNBUSDT,0.00000000,2020-03-18 16:00:00
112,BNBUSDT,0.00000000,2020-03-19 00:00:00
113,BNBUSDT,0.00000000,2020-03-19 08:00:00
114,BNBUSDT,0.00000000,2020-03-19 16:00:00
115,BNBUSDT,0.00000000,2020-03-20 00:00:00
116,BNBUSDT,0.00000000,2020-03-20 08:00:00
117,BNBUSDT,0.00000000,2020-03-20 16:00:00
118,BNBUSDT,0.00003196,2020-03-21 00:00:00
119,BNBUSDT,0.00000000,2020-03-21 08:00:00
120,BNBUSDT,0.00000000,2020-03-21 16:00:00
121,BNBUSDT,0.00000000,2020-03-22 00:00:00
122,BNBUSDT,0.00000000,2020-03-22 08:00:00
123,BNBUSDT,0.00000000,2020-03-22 16:00:00
124,BNBUSDT,0.00000000,2020-03-23 00:00:00
125,BNBUSDT,0.00000000,2020-03-23 08:00:00
126,BNBUSDT,0.00000000,2020-03-23 16:00:00
127,BNBUSDT,0.00000000,2020-03-24 00:00:00
128,BNBUSDT,0.00000000,2020-03-24 08:00:00
129,BNBUSDT,0.00000000,2020-03-24 16:00:00
130,BNBUSDT,0.00000000,2020-03-25 00:00:00
131,BNBUSDT,-0.00028381,2020-03-25 08:00:00
132,BNBUSDT,-0.00063857,2020-03-25 16:00:00
133,BNBUSDT,-0.00116804,2020-03-26 00:00:00
134,BNBUSDT,-0.00136474,2020-03-26 08:00:00
135,BNBUSDT,-0.00101418,2020-03-26 16:00:00
136,BNBUSDT,0.00000000,2020-03-27 00:00:00
137,BNBUSDT,0.00000000,2020-03-27 08:00:00
138,BNBUSDT,0.00000000,2020-03-27 16:00:00
139,BNBUSDT,-0.00088447,2020-03-28 00:00:00
140,BNBUSDT,-0.00069922,2020-03-28 08:00:00
141,BNBUSDT,0.00000000,2020-03-28 16:00:00
142,BNBUSDT,-0.00096105,2020-03-29 00:00:00
143,BNBUSDT,-0.00095820,2020-03-29 08:00:00
144,BNBUSDT,-0.00071773,2020-03-29 16:00:00
145,BNBUSDT,-0.00030985,2020-03-30 00:00:00
146,BNBUSDT,-0.00058307,2020-03-30 08:00:00
147,BNBUSDT,-0.00051558,2020-03-30 16:00:00
148,BNBUSDT,-0.00037297,2020-03-31 00:00:00
149,BNBUSDT,-0.00034341,2020-03-31 08:00:00
150,BNBUSDT,-0.00044911,2020-03-31 16:00:00
151,BNBUSDT,0.00000000,2020-04-01 00:00:00
152,BNBUSDT,0.00000000,2020-04-01 08:00:00
153,BNBUSDT,0.00000000,2020-04-01 16:00:00
154,BNBUSDT,0.00000000,2020-04-02 00:00:00
155,BNBUSDT,-0.00038278,2020-04-02 08:00:00
156,BNBUSDT,-0.00053770,2020-04-02 16:00:00
157,BNBUSDT,0.00000000,2020-04-03 00:00:00
158,BNBUSDT,-0.00005878,2020-04-03 08:00:00
159,BNBUSDT,-0.00093878,2020-04-03 16:00:00
160,BNBUSDT,0.00000000,2020-04-04 00:00:00
161,BNBUSDT,0.00000000,2020-04-04 08:00:00
162,BNBUSDT,0.00000000,2020-04-04 16:00:00
163,BNBUSDT,0.00000000,2020-04-05 00:00:00
164,BNBUSDT,0.00001815,2020-04-05 08:00:00
165,BNBUSDT,0.00003597,2020-04-05 16:00:00
166,BNBUSDT,0.00000000,2020-04-06 00:00:00
167,BNBUSDT,0.00019490,2020-04-06 08:00:00
168,BNBUSDT,0.00012984,2020-04-06 16:00:00
169,BNBUSDT,0.00000000,2020-04-07 00:00:00
170,BNBUSDT,0.00000000,2020-04-07 08:00:00
171,BNBUSDT,0.00008068,2020-04-07 16:00:00
172,BNBUSDT,0.00006871,2020-04-08 00:00:00
173,BNBUSDT,0.00000000,2020-04-08 08:00:00
174,BNBUSDT,0.00000000,2020-04-08 16:00:00
175,BNBUSDT,0.00000000,2020-04-09 00:00:00
176,BNBUSDT,0.00000000,2020-04-09 08:00:00
177,BNBUSDT,0.00000000,2020-04-09 16:00:00
178,BNBUSDT,0.00000000,2020-04-10 00:00:00
179,BNBUSDT,0.00000000,2020-04-10 08:00:00
180,BNBUSDT,0.00000000,2020-04-10 16:00:00
181,BNBUSDT,0.00000000,2020-04-11 00:00:00
182,BNBUSDT,-0.00012615,2020-04-11 08:00:00
183,BNBUSDT,0.00000000,2020-04-11 16:00:00
184,BNBUSDT,0.00000000,2020-04-12 00:00:00
185,BNBUSDT,0.00000000,2020-04-12 08:00:00
186,BNBUSDT,0.00000000,2020-04-12 16:00:00
187,BNBUSDT,0.00000000,2020-04-13 00:00:00
188,BNBUSDT,0.00000000,2020-04-13 08:00:00
189,BNBUSDT,0.00000000,2020-04-13 16:00:00
190,BNBUSDT,-0.00106444,2020-04-14 00:00:00
191,BNBUSDT,-0.00105536,2020-04-14 08:00:00
192,BNBUSDT,-0.00048669,2020-04-14 16:00:00
193,BNBUSDT,-0.00163126,2020-04-15 00:00:00
194,BNBUSDT,-0.00161834,2020-04-15 08:00:00
195,BNBUSDT,-0.00054383,2020-04-15 16:00:00
196,BNBUSDT,0.00000000,2020-04-16 00:00:00
197,BNBUSDT,-0.00022565,2020-04-16 08:00:00
198,BNBUSDT,-0.00154515,2020-04-16 16:00:00
199,BNBUSDT,-0.00162046,2020-04-17 00:00:00
200,BNBUSDT,-0.00244099,2020-04-17 08:00:00
201,BNBUSDT,-0.00218330,2020-04-17 16:00:00
202,BNBUSDT,-0.00082619,2020-04-18 00:00:00
203,BNBUSDT,-0.00088774,2020-04-18 08:00:00
204,BNBUSDT,-0.00023463,2020-04-18 16:00:00
205,BNBUSDT,-0.00019125,2020-04-19 00:00:00
206,BNBUSDT,-0.00072850,2020-04-19 08:00:00
207,BNBUSDT,-0.00098575,2020-04-19 16:00:00
208,BNBUSDT,-0.00097202,2020-04-20 00:00:00
209,BNBUSDT,-0.00083493,2020-04-20 08:00:00
210,BNBUSDT,-0.00040011,2020-04-20 16:00:00
211,BNBUSDT,-0.00120041,2020-04-21 00:00:00
212,BNBUSDT,-0.00205524,2020-04-21 08:00:00
213,BNBUSDT,-0.00022570,2020-04-21 16:00:00
214,BNBUSDT,-0.00129702,2020-04-22 00:00:00
215,BNBUSDT,-0.00099634,2020-04-22 08:00:00
216,BNBUSDT,-0.00048035,2020-04-22 16:00:00
217,BNBUSDT,0.00000000,2020-04-23 00:00:00
218,BNBUSDT,0.00000000,2020-04-23 08:00:00
219,BNBUSDT,-0.00053230,2020-04-23 16:00:00
220,BNBUSDT,0.00000000,2020-04-24 00:00:00
221,BNBUSDT,0.00000000,2020-04-24 08:00:00
222,BNBUSDT,0.00000000,2020-04-24 16:00:00
223,BNBUSDT,0.00000000,2020-04-25 00:00:00
224,BNBUSDT,0.00000000,2020-04-25 08:00:00
225,BNBUSDT,0.00000000,2020-04-25 16:00:00
226,BNBUSDT,0.00000000,2020-04-26 00:00:00
227,BNBUSDT,0.00000000,2020-04-26 08:00:00
228,BNBUSDT,-0.00009795,2020-04-26 16:00:00
229,BNBUSDT,0.00000000,2020-04-27 00:00:00
230,BNBUSDT,0.00000000,2020-04-27 08:00:00
231,BNBUSDT,0.00000000,2020-04-27 16:00:00
232,BNBUSDT,0.00000000,2020-04-28 00:00:00
233,BNBUSDT,0.00000000,2020-04-28 08:00:00
234,BNBUSDT,-0.00064392,2020-04-28 16:00:00
235,BNBUSDT,0.00000000,2020-04-29 00:00:00
236,BNBUSDT,0.00000000,2020-04-29 08:00:00
237,BNBUSDT,0.00000000,2020-04-29 16:00:00
238,BNBUSDT,0.00000000,2020-04-30 00:00:00
239,BNBUSDT,-0.00065188,2020-04-30 08:00:00
240,BNBUSDT,-0.00016727,2020-04-30 16:00:00
241,BNBUSDT,-0.00190521,2020-05-01 00:00:00
242,BNBUSDT,-0.00132408,2020-05-01 08:00:00
243,BNBUSDT,-0.00021921,2020-05-01 16:00:00
244,BNBUSDT,-0.00043006,2020-05-02 00:00:00
245,BNBUSDT,-0.00069085,2020-05-02 08:00:00
246,BNBUSDT,-0.00080576,2020-05-02 16:00:00
247,BNBUSDT,-0.00006443,2020-05-03 00:00:00
248,BNBUSDT,0.00000000,2020-05-03 08:00:00
249,BNBUSDT,0.00000000,2020-05-03 16:00:00
250,BNBUSDT,-0.00121372,2020-05-04 00:00:00
251,BNBUSDT,-0.00119549,2020-05-04 08:00:00
252,BNBUSDT,0.00000000,2020-05-04 16:00:00
253,BNBUSDT,0.00000000,2020-05-05 00:00:00
254,BNBUSDT,0.00000000,2020-05-05 08:00:00
255,BNBUSDT,0.00000000,2020-05-05 16:00:00
256,BNBUSDT,0.00000000,2020-05-06 00:00:00
257,BNBUSDT,-0.00056844,2020-05-06 08:00:00
258,BNBUSDT,-0.00080135,2020-05-06 16:00:00
259,BNBUSDT,0.00000000,2020-05-07 00:00:00
260,BNBUSDT,0.00000000,2020-05-07 08:00:00
261,BNBUSDT,-0.00021386,2020-05-07 16:00:00
262,BNBUSDT,0.00000000,2020-05-08 00:00:00
263,BNBUSDT,0.00000000,2020-05-08 08:00:00
264,BNBUSDT,0.00000000,2020-05-08 16:00:00
265,BNBUSDT,0.00000000,2020-05-09 00:00:00
266,BNBUSDT,0.00000000,2020-05-09 08:00:00
267,BNBUSDT,0.00000000,2020-05-09 16:00:00
268,BNBUSDT,0.00000000,2020-05-10 00:00:00
269,BNBUSDT,0.00000000,2020-05-10 08:00:00
270,BNBUSDT,-0.00078928,2020-05-10 16:00:00
271,BNBUSDT,-0.00060654,2020-05-11 00:00:00
272,BNBUSDT,0.00000000,2020-05-11 08:00:00
273,BNBUSDT,-0.00025328,2020-05-11 16:00:00
274,BNBUSDT,0.00000000,2020-05-12 00:00:00
275,BNBUSDT,-0.00029358,2020-05-12 08:00:00
276,BNBUSDT,0.00000000,2020-05-12 16:00:00
277,BNBUSDT,0.00000000,2020-05-13 00:00:00
278,BNBUSDT,-0.00025472,2020-05-13 08:00:00
279,BNBUSDT,-0.00099136,2020-05-13 16:00:00
280,BNBUSDT,0.00000000,2020-05-14 00:00:00
281,BNBUSDT,0.00000000,2020-05-14 08:00:00
282,BNBUSDT,-0.00095429,2020-05-14 16:00:00
283,BNBUSDT,-0.00009641,2020-05-15 00:00:00
284,BNBUSDT,0.00000000,2020-05-15 08:00:00
285,BNBUSDT,0.00000000,2020-05-15 16:00:00
286,BNBUSDT,0.00000000,2020-05-16 00:00:00
287,BNBUSDT,0.00000000,2020-05-16 08:00:00
288,BNBUSDT,0.00000000,2020-05-16 16:00:00
289,BNBUSDT,0.00000000,2020-05-17 00:00:00
290,BNBUSDT,0.00000000,2020-05-17 08:00:00
291,BNBUSDT,0.00000000,2020-05-17 16:00:00
292,BNBUSDT,0.00000000,2020-05-18 00:00:00
293,BNBUSDT,0.00000000,2020-05-18 08:00:00
294,BNBUSDT,0.00000000,2020-05-18 16:00:00
295,BNBUSDT,0.00000000,2020-05-19 00:00:00
296,BNBUSDT,0.00000000,2020-05-19 08:00:00
297,BNBUSDT,0.00000000,2020-05-19 16:00:00
298,BNBUSDT,0.00000000,2020-05-20 00:00:00
299,BNBUSDT,0.00000000,2020-05-20 08:00:00
300,BNBUSDT,0.00000000,2020-05-20 16:00:00
301,BNBUSDT,0.00000000,2020-05-21 00:00:00
302,BNBUSDT,0.00000000,2020-05-21 08:00:00
303,BNBUSDT,0.00000000,2020-05-21 16:00:00
304,BNBUSDT,0.00000000,2020-05-22 00:00:00
305,BNBUSDT,0.00000000,2020-05-22 08:00:00
306,BNBUSDT,0.00002744,2020-05-22 16:00:00
307,BNBUSDT,0.00000000,2020-05-23 00:00:00
308,BNBUSDT,0.00009990,2020-05-23 08:00:00
309,BNBUSDT,0.00005223,2020-05-23 16:00:00
310,BNBUSDT,0.00000000,2020-05-24 00:00:00
311,BNBUSDT,0.00005841,2020-05-24 08:00:00
312,BNBUSDT,0.00023836,2020-05-24 16:00:00
313,BNBUSDT,0.00000000,2020-05-25 00:00:00
314,BNBUSDT,0.00000000,2020-05-25 08:00:00
315,BNBUSDT,0.00000000,2020-05-25 16:00:00
316,BNBUSDT,0.00000000,2020-05-26 00:00:00
317,BNBUSDT,0.00000000,2020-05-26 08:00:00
318,BNBUSDT,0.00000000,2020-05-26 16:00:00
319,BNBUSDT,0.00000000,2020-05-27 00:00:00
320,BNBUSDT,0.00000000,2020-05-27 08:00:00
321,BNBUSDT,0.00000000,2020-05-27 16:00:00
322,BNBUSDT,0.00000000,2020-05-28 00:00:00
323,BNBUSDT,0.00000000,2020-05-28 08:00:00
324,BNBUSDT,0.00000000,2020-05-28 16:00:00
325,BNBUSDT,0.00000000,2020-05-29 00:00:00
326,BNBUSDT,0.00000000,2020-05-29 08:00:00
327,BNBUSDT,0.00000000,2020-05-29 16:00:00
328,BNBUSDT,0.00000000,2020-05-30 00:00:00
329,BNBUSDT,0.00000000,2020-05-30 08:00:00
330,BNBUSDT,0.00000000,2020-05-30 16:00:00
331,BNBUSDT,0.00000896,2020-05-31 00:00:00
332,BNBUSDT,0.00003531,2020-05-31 08:00:00
333,BNBUSDT,0.00035834,2020-05-31 16:00:00
334,BNBUSDT,0.00000000,2020-06-01 00:00:00
335,BNBUSDT,0.00000000,2020-06-01 08:00:00
336,BNBUSDT,0.00000000,2020-06-01 16:00:00
337,BNBUSDT,0.00000000,2020-06-02 00:00:00
338,BNBUSDT,0.00008273,2020-06-02 08:00:00
339,BNBUSDT,0.00150317,2020-06-02 16:00:00
340,BNBUSDT,0.00015673,2020-06-03 00:00:00
341,BNBUSDT,0.00000000,2020-06-03 08:00:00
342,BNBUSDT,0.00000000,2020-06-03 16:00:00
343,BNBUSDT,0.00000000,2020-06-04 00:00:00
344,BNBUSDT,0.00000000,2020-06-04 08:00:00
345,BNBUSDT,0.00000000,2020-06-04 16:00:00
346,BNBUSDT,0.00000000,2020-06-05 00:00:00
347,BNBUSDT,0.00000000,2020-06-05 08:00:00
348,BNBUSDT,0.00000000,2020-06-05 16:00:00
349,BNBUSDT,0.00000000,2020-06-06 00:00:00
350,BNBUSDT,0.00000000,2020-06-06 08:00:00
351,BNBUSDT,0.00000000,2020-06-06 16:00:00
352,BNBUSDT,0.00000000,2020-06-07 00:00:00
353,BNBUSDT,0.00000000,2020-06-07 08:00:00
354,BNBUSDT,0.00000000,2020-06-07 16:00:00
355,BNBUSDT,0.00003662,2020-06-08 00:00:00
356,BNBUSDT,0.00000000,2020-06-08 08:00:00
357,BNBUSDT,0.00000000,2020-06-08 16:00:00
358,BNBUSDT,0.00000000,2020-06-09 00:00:00
359,BNBUSDT,0.00000000,2020-06-09 08:00:00
360,BNBUSDT,0.00000000,2020-06-09 16:00:00
361,BNBUSDT,0.00028021,2020-06-10 00:00:00
362,BNBUSDT,0.00000000,2020-06-10 08:00:00
363,BNBUSDT,0.00000000,2020-06-10 16:00:00
364,BNBUSDT,0.00000000,2020-06-11 00:00:00
365,BNBUSDT,0.00003271,2020-06-11 08:00:00
366,BNBUSDT,0.00006225,2020-06-11 16:00:00
367,BNBUSDT,0.00022627,2020-06-12 00:00:00
368,BNBUSDT,0.00000000,2020-06-12 08:00:00
369,BNBUSDT,0.00000000,2020-06-12 16:00:00
370,BNBUSDT,0.00000000,2020-06-13 00:00:00
371,BNBUSDT,0.00000000,2020-06-13 08:00:00
372,BNBUSDT,0.00000000,2020-06-13 16:00:00
373,BNBUSDT,0.00000000,2020-06-14 00:00:00
374,BNBUSDT,0.00000000,2020-06-14 08:00:00
375,BNBUSDT,0.00000000,2020-06-14 16:00:00
376,BNBUSDT,0.00000000,2020-06-15 00:00:00
377,BNBUSDT,0.00000000,2020-06-15 08:00:00
378,BNBUSDT,0.00000000,2020-06-15 16:00:00
379,BNBUSDT,0.00000000,2020-06-16 00:00:00
380,BNBUSDT,0.00000000,2020-06-16 08:00:00
381,BNBUSDT,0.00000000,2020-06-16 16:00:00
382,BNBUSDT,0.00000000,2020-06-17 00:00:00
383,BNBUSDT,0.00000000,2020-06-17 08:00:00
384,BNBUSDT,0.00000000,2020-06-17 16:00:00
385,BNBUSDT,0.00000000,2020-06-18 00:00:00
386,BNBUSDT,0.00000000,2020-06-18 08:00:00
387,BNBUSDT,0.00000000,2020-06-18 16:00:00
388,BNBUSDT,0.00000000,2020-06-19 00:00:00
389,BNBUSDT,0.00000000,2020-06-19 08:00:00
390,BNBUSDT,0.00000000,2020-06-19 16:00:00
391,BNBUSDT,0.00000000,2020-06-20 00:00:00
392,BNBUSDT,0.00000000,2020-06-20 08:00:00
393,BNBUSDT,0.00000000,2020-06-20 16:00:00
394,BNBUSDT,0.00000000,2020-06-21 00:00:00
395,BNBUSDT,0.00022272,2020-06-21 08:00:00
396,BNBUSDT,0.00023167,2020-06-21 16:00:00
397,BNBUSDT,0.00012856,2020-06-22 00:00:00
398,BNBUSDT,0.00015194,2020-06-22 08:00:00
399,BNBUSDT,0.00055942,2020-06-22 16:00:00
400,BNBUSDT,0.00050433,2020-06-23 00:00:00
401,BNBUSDT,0.00041717,2020-06-23 08:00:00
402,BNBUSDT,0.00032418,2020-06-23 16:00:00
403,BNBUSDT,0.00022358,2020-06-24 00:00:00
404,BNBUSDT,0.00032558,2020-06-24 08:00:00
405,BNBUSDT,0.00031154,2020-06-24 16:00:00
406,BNBUSDT,0.00022791,2020-06-25 00:00:00
407,BNBUSDT,0.00065156,2020-06-25 08:00:00
408,BNBUSDT,0.00000000,2020-06-25 16:00:00
409,BNBUSDT,0.00000000,2020-06-26 00:00:00
410,BNBUSDT,0.00000000,2020-06-26 08:00:00
411,BNBUSDT,0.00000000,2020-06-26 16:00:00
412,BNBUSDT,0.00000000,2020-06-27 00:00:00
413,BNBUSDT,0.00000000,2020-06-27 08:00:00
414,BNBUSDT,0.00000000,2020-06-27 16:00:00
415,BNBUSDT,0.00000000,2020-06-28 00:00:00
416,BNBUSDT,0.00000000,2020-06-28 08:00:00
417,BNBUSDT,0.00000000,2020-06-28 16:00:00
418,BNBUSDT,0.00000000,2020-06-29 00:00:00
419,BNBUSDT,0.00000000,2020-06-29 08:00:00
420,BNBUSDT,0.00000000,2020-06-29 16:00:00
421,BNBUSDT,0.00000000,2020-06-30 00:00:00
422,BNBUSDT,0.00000000,2020-06-30 08:00:00
423,BNBUSDT,0.00007460,2020-06-30 16:00:00
424,BNBUSDT,0.00000000,2020-07-01 00:00:00
425,BNBUSDT,0.00006488,2020-07-01 08:00:00
426,BNBUSDT,0.00022682,2020-07-01 16:00:00
427,BNBUSDT,0.00003501,2020-07-02 00:00:00
428,BNBUSDT,0.00000000,2020-07-02 08:00:00
429,BNBUSDT,0.00000000,2020-07-02 16:00:00
430,BNBUSDT,0.00000000,2020-07-03 00:00:00
431,BNBUSDT,0.00015225,2020-07-03 08:00:00
432,BNBUSDT,0.00000000,2020-07-03 16:00:00
433,BNBUSDT,0.00000000,2020-07-04 00:00:00
434,BNBUSDT,0.00000000,2020-07-04 08:00:00
435,BNBUSDT,0.00026054,2020-07-04 16:00:00
436,BNBUSDT,0.00020423,2020-07-05 00:00:00
437,BNBUSDT,0.00000000,2020-07-05 08:00:00
438,BNBUSDT,0.00000000,2020-07-05 16:00:00
439,BNBUSDT,0.00000000,2020-07-06 00:00:00
440,BNBUSDT,0.00000000,2020-07-06 08:00:00
441,BNBUSDT,0.00000000,2020-07-06 16:00:00
442,BNBUSDT,0.00106170,2020-07-07 00:00:00
443,BNBUSDT,0.00045655,2020-07-07 08:00:00
444,BNBUSDT,0.00098882,2020-07-07 16:00:00
445,BNBUSDT,0.00088952,2020-07-08 00:00:00
446,BNBUSDT,0.00078954,2020-07-08 08:00:00
447,BNBUSDT,0.00000000,2020-07-08 16:00:00
448,BNBUSDT,0.00013316,2020-07-09 00:00:00
449,BNBUSDT,0.00048519,2020-07-09 08:00:00
450,BNBUSDT,0.00010307,2020-07-09 16:00:00
451,BNBUSDT,0.00019539,2020-07-10 00:00:00
452,BNBUSDT,0.00000000,2020-07-10 08:00:00
453,BNBUSDT,0.00004959,2020-07-10 16:00:00
454,BNBUSDT,0.00016453,2020-07-11 00:00:00
455,BNBUSDT,0.00013604,2020-07-11 08:00:00
456,BNBUSDT,0.00028831,2020-07-11 16:00:00
457,BNBUSDT,0.00000000,2020-07-12 00:00:00
458,BNBUSDT,0.00000000,2020-07-12 08:00:00
459,BNBUSDT,0.00000000,2020-07-12 16:00:00
460,BNBUSDT,0.00078054,2020-07-13 00:00:00
461,BNBUSDT,0.00095522,2020-07-13 08:00:00
462,BNBUSDT,0.00044795,2020-07-13 16:00:00
463,BNBUSDT,0.00055100,2020-07-14 00:00:00
464,BNBUSDT,0.00010593,2020-07-14 08:00:00
465,BNBUSDT,0.00066729,2020-07-14 16:00:00
466,BNBUSDT,0.00084732,2020-07-15 00:00:00
467,BNBUSDT,0.00041900,2020-07-15 08:00:00
468,BNBUSDT,0.00032947,2020-07-15 16:00:00
469,BNBUSDT,0.00023178,2020-07-16 00:00:00
470,BNBUSDT,0.00060186,2020-07-16 08:00:00
471,BNBUSDT,0.00030190,2020-07-16 16:00:00
472,BNBUSDT,0.00000000,2020-07-17 00:00:00
473,BNBUSDT,0.00000000,2020-07-17 08:00:00
474,BNBUSDT,0.00000000,2020-07-17 16:00:00
475,BNBUSDT,0.00000000,2020-07-18 00:00:00
476,BNBUSDT,0.00000000,2020-07-18 08:00:00
477,BNBUSDT,0.00000000,2020-07-18 16:00:00
478,BNBUSDT,0.00000000,2020-07-19 00:00:00
